read	gt_length	aln_length	n_alignments	n_mat	n_sub	n_ins	n_del	n_hdel	n_ctsub	n_cgsub	n_casub	n_gasub	n_gtsub	n_atsub
791ebeea-c6e6-419c-9f82-bc15bc88b311	1012	1071	1000	926	23	59	63	23	7	0	3	7	0	6
7921b5b8-40d5-4ca9-9799-5e9a4cf75654	333	426	1000	306	7	93	20	4	5	0	0	0	0	2
79232722-6c4b-4e05-92bf-9253c99db87a	527	549	1000	504	2	22	21	6	0	0	1	0	0	1
792a313d-f992-4419-8ebb-11bdb85fd47d	484	583	1000	465	5	99	14	6	0	0	0	2	0	3
792ab36f-b8c1-4e40-b665-35002c003ef6	352	369	195	349	0	17	3	0	0	0	0	0	0	0
79303b72-14b4-4cc9-8ff8-f213a83d73b0	646	733	1000	597	17	87	32	12	4	0	1	4	1	7
7934923a-d7d9-4f8d-98c4-fe71297b70a7	545	568	1000	519	7	23	19	3	2	0	0	2	0	3
793ec2a6-ef5b-46f0-bbb2-9cdacaec5014	596	612	1000	550	9	16	37	13	2	0	1	2	1	3
793fb53a-290f-4a24-bc34-5acebf160aeb	470	488	1000	440	11	18	19	8	4	0	0	3	1	3
7948c4cd-c894-431e-96e5-ef11c5d89091	501	527	1000	438	18	26	45	4	5	1	2	7	0	3
7950b98b-6e86-48d9-a964-cc9c049c6b95	585	619	1000	512	16	34	57	30	4	0	5	1	1	5
79567b01-435b-465b-87ae-80c90b0fa113	538	582	1000	502	8	44	28	6	5	0	0	1	2	0
795f88c4-6bfb-4c71-9c3d-39b873108f30	435	453	1000	407	11	18	17	8	2	1	3	3	0	2
795fb034-a299-497d-8271-8b14f4de4c2e	626	650	1000	598	7	24	21	8	3	0	0	1	1	2
79715f65-1373-4bf5-a9b5-28025c082b92	229	958	1000	211	4	729	14	4	3	0	0	0	0	1
79726956-236e-40fd-b904-2c25917f44ee	272	278	2	269	3	6	0	0	1	0	0	1	0	1
797f73b9-05b3-49b0-a4f0-b5aa172baf30	486	528	1000	440	15	42	31	4	6	0	1	3	0	5
798db701-3b74-4752-bb9f-5b81bc406e2e	484	536	1000	452	17	52	15	4	2	0	3	6	1	5
799053a5-fd4e-4d13-9908-4515c9ab2040	484	502	1000	456	4	18	24	9	3	0	0	1	0	0
79914501-423b-415c-bba3-655b114f5c11	715	741	1000	652	17	26	46	12	5	2	1	5	2	2
79942d78-cc9b-4ebf-9bd4-cd0beb4a010e	343	1388	1000	324	1	1045	18	10	0	0	0	1	0	0
799682c2-b300-40da-9931-32ff4398c37b	218	290	1000	202	5	72	11	4	3	0	0	0	0	2
79a4bc7e-2a78-4cd6-8490-8e5e9e9c2da5	150	254	1000	142	2	104	6	2	0	0	0	2	0	0
79a9a92b-2dd3-44c3-a875-10a19fec2430	245	332	1000	224	9	87	12	5	2	0	1	3	0	3
79aca2ab-4518-4bc8-b99d-8b39f85bfdfc	398	522	1000	382	7	124	9	4	4	0	0	0	0	3
79adc198-3cea-4c8b-bf40-e587b8e4bf00	630	662	1000	600	7	32	23	2	2	1	0	3	0	1
79bd190f-0e7e-422c-9695-fe831a40ccc1	295	360	1000	270	13	65	12	2	5	0	1	2	1	4
79bfad02-3183-4dc6-8e5c-327e4b49bf71	538	556	1000	509	9	18	20	4	0	0	1	4	2	2
79cf15b3-1792-42d4-b12f-859d5b82ec2e	351	365	1000	339	7	14	5	2	2	0	1	1	0	3
79d26cf6-8ef4-4eee-b448-baf517a5a6fd	515	558	1000	484	5	43	26	11	2	1	0	0	1	1
79d529ec-81d0-445f-91a7-48525885d578	484	499	1000	436	12	15	36	16	8	0	1	0	2	1
79e6bc5a-751d-47f9-b5d2-06816c48fa24	334	346	1000	314	7	12	13	3	2	0	0	0	0	5
79e8109b-ec73-4f28-9eb5-3d0cf36549aa	745	799	1000	683	18	54	44	17	8	0	1	3	1	5
79f1c504-1a05-4ad4-8269-34550f257375	196	527	1000	186	5	331	5	1	2	0	0	1	0	2
7a057889-42f7-4d58-a0dd-d8333b27f35e	284	312	192	265	7	28	12	1	2	0	2	1	0	2
7a169742-a268-459a-9578-e72e9423ee9f	382	412	1000	358	8	30	16	6	2	0	0	4	1	1
7a16e493-c96b-4a32-ac00-bf50e6150bb9	667	719	1000	628	15	52	24	8	7	1	1	1	0	5
7a1f3be1-ae5f-4f2f-89bd-43683c09e9a0	298	304	1000	285	3	6	10	5	0	0	0	1	0	2
7a22be6b-e1a7-4089-9576-0524b0c0fac2	365	384	768	356	5	19	4	1	3	0	0	0	0	2
7a230d26-6646-49a3-b0aa-feacf50774a3	446	556	1000	426	4	110	16	5	2	0	0	1	0	1
7a288d0e-a406-4278-a21c-5945a2bea228	286	303	1000	275	3	17	8	1	2	0	0	0	0	1
7a496ad8-38cb-4761-afed-8748a273b676	464	481	1000	443	10	17	11	3	6	0	0	0	1	3
7a4a14c1-b16f-42dd-834b-08dcd8b6f987	429	441	1000	421	3	12	5	1	2	0	1	0	0	0
7a4babe6-8e8a-40b2-a4d7-24a2e97996c7	352	369	1000	312	15	17	25	2	3	0	3	4	1	4
7a4c2605-303a-4d0e-89df-e9a242075dd3	292	389	1000	267	6	97	19	4	4	0	0	1	0	1
7a533593-92cb-45c5-a7c8-3565c0a13044	283	430	1000	278	2	147	3	1	0	0	0	1	0	1
7a591c2f-74f2-4aa2-bc9e-264ceff7833a	617	641	1000	581	19	24	17	6	5	0	2	5	0	7
7a6668ea-7ba7-43c7-9783-7adcbd34d75f	261	520	1000	239	3	259	19	5	2	0	0	0	0	1
7a6bf6a2-a5d0-4091-b32b-7807bb377f29	756	822	1000	702	13	66	41	15	2	0	1	2	0	8
7a7817f8-fdbf-47e6-b2a0-e2bcfbb9e876	362	460	1000	340	13	98	9	1	4	1	0	4	0	4
7a7dc296-5ce2-40b8-8bd1-6d3bb0073dbc	699	723	1000	654	9	24	36	17	7	0	1	1	0	0
7a7f0c5d-0c91-4af6-9bd4-bf63c8aa8999	436	521	1000	368	40	85	28	5	9	3	6	11	4	7
7a863887-b268-4c2a-9ff0-042197aa9a0c	692	724	1000	646	14	32	32	12	4	0	1	4	1	4
7a8af814-20d2-497d-9beb-6c65896caa04	450	472	1000	436	6	22	8	2	3	0	1	2	0	0
7a8b9737-7a25-4977-843e-5dc0155ceb49	237	302	1000	219	2	65	16	1	1	1	0	0	0	0
7a8deecc-ffcc-479b-a5cb-97cf351329ab	423	468	1000	382	17	45	24	9	6	0	1	3	1	6
7a8e9a78-47d9-471c-b909-62b4a9d8f3ad	489	527	1000	468	8	38	13	4	5	0	0	2	0	1
7a909844-af05-498b-91cc-64c50b1f8016	509	606	1000	480	10	97	19	4	4	0	1	1	3	1
7a932c24-3cda-455d-9bf0-a24417041f32	421	447	1000	404	9	26	8	1	3	0	1	4	0	1
7a99b859-e024-47f1-88b1-9a392cab6af4	436	530	1000	420	5	94	11	0	3	0	0	2	0	0
7aa1b089-e493-4c0c-bd78-566037c15366	435	457	1000	406	6	22	23	6	1	0	1	1	1	2
7aaf5371-677e-459c-83c0-6a3fc68e7f0b	362	489	1000	341	12	127	9	3	4	0	1	3	0	4
7ac87b5e-21b1-4913-b27d-3383ce0f3fab	912	1023	1000	836	28	111	48	10	13	0	2	3	0	10
7aceba41-0d0f-4cbb-9b9f-04b09e09f149	230	502	1000	209	7	272	14	8	2	0	0	3	1	1
7ad5e331-9b61-4c81-b88e-bb32d3603e3a	659	794	1000	624	9	135	26	8	3	2	1	2	1	0
7ae779f4-917c-4a4e-b709-38f7d74e824c	277	565	1000	268	2	288	7	2	2	0	0	0	0	0
7aeeb420-3d45-4440-bea4-8ea85de48927	415	435	1000	394	6	20	15	5	0	0	1	3	1	1
7af2b9a7-44d1-48ad-95c6-f0a85756814f	387	411	1000	362	11	24	14	6	5	0	1	2	1	2
7afd0f64-badc-45ca-a1ef-9a12aa36686f	478	496	1000	439	16	18	23	3	4	0	1	4	2	5
7b027cbf-0bcb-44fa-aabd-d4757e63efef	324	411	1000	316	3	87	5	3	0	0	1	0	0	2
7b079f14-5afb-4933-86e7-1f70c0c204dc	553	569	1000	503	14	16	36	7	5	0	0	1	2	6
7b0f940d-3893-434b-8850-3d295905500a	510	540	1000	467	18	30	25	3	8	1	1	4	0	4
7b10b20e-7093-4c4d-9239-586547c26982	494	602	1000	416	22	108	56	15	5	0	1	8	3	5
7b24d072-3f03-4b07-88f5-b74e74749623	532	558	1000	510	8	26	14	2	5	0	0	1	0	2
7b324a2b-896f-4443-b914-d3f1f22648b8	234	242	40	225	2	8	7	2	2	0	0	0	0	0
7b3965e9-72dd-4416-b166-5223a709902b	509	613	1000	485	4	104	20	4	2	0	0	0	0	2
7b4e6ed4-390a-4bbe-ab73-8abc2b0d1510	616	638	1000	592	8	22	16	4	4	0	0	0	1	3
7b4ef86e-24fe-4463-b0c4-00062f1e4b24	424	542	1000	399	6	118	19	5	4	0	0	1	0	1
7b5372c7-19c5-4ae8-9bc6-324d5f1784ca	450	484	1000	424	5	34	21	2	3	0	0	1	0	1
7b5ddcfc-f6e6-4532-89b5-8797fbc26de0	834	889	1000	774	34	55	26	6	11	1	4	10	1	7
7b5f8427-e056-43fa-97e1-244fc20cbe93	332	348	1000	318	3	16	11	5	2	0	0	0	0	1
7b605082-e9ec-48ff-be23-a554ebe0f93a	210	296	1000	200	5	86	5	3	2	0	1	2	0	0
7b6422e2-8f0a-4728-8de9-6471c5e02deb	465	493	1000	441	7	28	17	6	3	1	0	0	2	1
7b766b01-9438-4c4f-9bcc-fe6a43737a57	803	846	1000	764	13	43	26	9	3	0	1	4	2	3
7b7aa9a9-6685-4700-91cc-cb16806bf0a5	659	768	1000	616	21	109	22	7	8	1	1	6	0	5
7b81c7a5-fa52-4daa-8b57-1e85d54b03ae	792	823	1000	772	5	31	15	6	1	0	0	1	1	2
7b833613-ff79-4abf-a7b6-16059092e3e0	426	446	1000	405	7	20	14	8	2	1	1	1	0	2
7b889cb6-b02f-4251-8f12-3f7674ebed18	875	907	1000	834	10	32	31	7	4	0	1	4	1	0
7b8a0a87-d837-47cf-acc6-9b451edbc839	438	452	1000	395	10	14	33	6	6	0	1	0	2	1
7b900761-831c-4a7c-abc8-de3a42ef8331	631	643	1000	596	12	12	23	8	4	1	1	4	0	2
7b969d3d-d00c-49eb-acf5-326bd6b80517	686	709	1000	661	8	23	17	10	3	1	1	3	0	0
7b9dc533-6033-43e3-8421-341db8a64333	286	347	1000	243	20	61	23	4	9	2	0	5	2	2
7b9f86e9-4e1d-4e3d-a5bf-808ffb45eca0	520	552	1000	488	9	32	23	10	2	0	1	1	0	5
7ba360ea-4be7-4fd8-bc05-487a1d97e53d	194	241	1000	161	4	47	29	13	1	0	0	1	0	2
7ba7ea5b-361f-4988-b8b6-c16707fb09c6	311	424	1000	301	2	113	8	1	2	0	0	0	0	0
7baf5b02-9c9c-45fb-95f5-376125ce4d9b	467	484	1000	423	13	17	31	7	1	1	2	4	0	5
7bb03b06-f7dd-48eb-a091-ac95abeefd69	863	906	1000	794	32	43	37	7	13	1	3	6	1	8
7bbd592e-41b6-474f-abb0-8f58a83be1cf	354	445	1000	339	7	91	8	1	4	1	0	0	1	1
7bbea3e1-3639-42f7-8d57-32aeaa917ea9	557	572	1000	526	8	15	23	7	1	0	0	1	0	6
7bc6ea9b-cdae-4d9b-980b-6fb2a7ab3088	444	460	1000	420	6	16	18	7	2	1	0	1	0	2
7bc876ca-3abd-4530-8bc0-6a1853e51d1b	407	420	1000	381	10	13	16	2	6	0	1	2	0	1
7bcedf3c-2fac-472f-b638-9aee931fd1d2	480	525	1000	449	9	45	22	4	3	0	0	5	0	1
7bd1825d-b0fc-413a-a14d-cd4b1dd4876a	515	549	1000	467	13	34	35	6	1	0	3	4	0	5
7bd490bd-c921-48e6-8c65-4acc2e81caa4	284	499	1000	264	3	215	17	0	2	0	0	0	0	1
7be51894-17b6-4ae3-a160-693bcccf80bf	326	343	1000	295	7	17	24	11	4	0	0	2	0	1
7be8b9b3-0a63-4da6-aaad-f8b6f22d6f27	352	453	1000	330	9	101	13	3	1	1	0	3	1	3
7be9ad18-353b-48da-950c-bec5631004eb	196	289	1000	179	10	93	7	2	1	0	1	1	2	5
7bea7a6f-f09a-4f2f-afb5-1eda0ab05a4b	493	519	1000	471	10	26	12	2	2	0	0	0	2	6
7bef1722-71f9-443f-af34-fcbe7b6b2040	774	854	1000	695	25	80	54	10	12	0	2	4	1	6
7bf5ca68-1fb9-4beb-a2d9-0550d72871aa	341	362	1000	327	4	21	10	3	2	0	0	1	1	0
7c01b25f-1760-4511-8699-bfae8387a044	319	786	1000	298	8	467	13	6	3	0	1	2	0	2
7c0b3da0-74b3-430c-9e08-afa52a805d9e	524	540	1000	488	12	16	24	6	5	0	2	2	1	2
7c21ebb7-1977-4439-9df8-8391d59a16e7	477	495	1000	433	12	18	32	7	6	0	0	1	0	5
7c26473a-b130-4bbf-8706-a3c184fbf5d9	272	1101	1000	260	4	829	8	2	3	0	0	0	0	1
7c283214-e28f-427c-9e25-a537c9abab4d	374	819	1000	356	11	445	7	3	7	0	0	2	0	2
7c28bfd9-6929-4c15-b250-5396335306a8	455	483	1000	406	17	28	32	5	6	1	2	3	1	4
7c2b4e89-3f40-4053-b848-d807d4fa67ce	846	1439	1000	809	9	593	28	14	3	1	1	3	0	1
ae843cf7-353b-45d6-9829-6b5155191f7f	1008	1056	1000	958	16	48	34	11	7	0	2	2	0	5
aea2c5e6-521e-4046-b2f2-63c981276fe4	264	292	1000	246	7	28	11	4	2	0	0	1	0	4
aea805f9-ac63-4cb9-b1c5-bd344b4c17fd	458	477	1000	428	13	19	17	4	8	1	1	1	0	2
aea94b72-e609-42b9-8395-6ed5ed1d7754	581	633	1000	532	19	52	30	8	9	0	1	2	1	6
aeaf79f4-3f75-4c4d-9e6b-573065907b06	689	724	1000	604	22	35	63	12	6	1	1	8	1	5
aeb0f207-43cb-4523-8440-05949a4e43b8	367	470	1000	344	10	103	13	2	4	0	0	3	1	2
aeb4c83b-9ba8-4f05-9216-f5b3fee27cb6	562	599	1000	513	9	37	40	12	2	1	0	3	0	3
aec569bd-a4f1-4a62-8780-3a2a21bbb7e4	380	406	1000	350	14	26	16	4	6	0	1	5	0	2
aecc8475-6639-4dcb-9584-0b9b4cdba6ff	490	522	1000	454	16	32	20	4	4	0	2	6	2	2
aecd81a9-f72a-4ab1-960f-ca16d4ed8a81	370	383	1000	354	6	13	10	3	3	1	0	0	0	2
aece6f56-9615-4758-8b85-887538f8453a	504	612	1000	472	6	108	26	7	3	0	1	1	0	1
aed7474a-20af-4a20-8988-85cd1526f217	941	977	1000	902	13	36	26	5	1	1	2	6	1	2
aee1720e-f1be-405e-bd2f-0623a25f675e	457	523	1000	441	8	66	8	2	2	0	1	3	0	2
aee202d1-3206-4b66-95f8-2f6ab1b00833	481	500	576	466	9	19	6	1	2	0	1	2	0	4
aee43976-650e-448b-a0e0-ab37341b2cec	458	494	1000	440	3	36	15	1	2	0	0	0	0	1
aee4eabb-75b0-40e9-b7e3-7ab7f2e62397	486	498	1000	450	11	12	25	20	6	0	1	0	0	4
aee8c3b8-b10f-439e-b628-63b2e9ee638a	427	452	1000	405	6	25	16	3	3	0	0	3	0	0
aeeec442-2be2-4a17-a61b-af915505fd73	580	638	1000	521	24	58	35	8	4	2	4	4	1	9
af08180a-fa64-42f0-9b65-254a719f92f5	775	833	1000	729	7	58	39	19	0	0	1	2	1	3
af0bc987-13ce-486a-b23a-dc8e533a8c1d	187	295	1000	178	4	108	5	1	2	0	0	0	0	2
af1515a3-31e4-4b96-aca9-48e3bd291449	797	957	1000	741	27	160	29	7	12	0	1	3	1	10
af16377a-0a42-4321-8a88-6f25608177ff	501	516	1000	467	13	15	21	2	4	0	0	2	1	6
af19d495-dbf2-420a-a04a-e88a3dfb7f5a	844	877	1000	808	7	33	29	8	3	0	1	0	0	3
af24417b-616b-4070-8058-3cdb85541623	445	537	1000	421	8	92	16	4	4	0	2	0	1	1
af25a7db-2536-49e4-9ec6-34c5420d11bb	666	714	1000	634	12	48	20	5	5	0	0	2	0	5
af25f49c-f979-437c-9d3e-9f821cc6d194	343	369	1000	323	9	26	11	4	3	1	0	2	0	3
af2a815b-f030-4eb5-946f-74bce7b62c2b	818	889	1000	781	7	71	30	5	2	0	1	1	0	3
af2d2c7c-4c49-433e-aeb1-a18e948b7efa	722	748	1000	673	15	26	34	9	4	1	2	4	2	2
af2d6bed-63cf-46b9-847c-3a63d81d2efd	831	867	1000	779	16	36	36	10	5	0	1	6	1	3
af38d01d-d104-4c68-bdbc-e630e840b785	627	642	1000	588	19	15	20	11	6	0	1	3	1	8
af399ea2-0474-4e71-8d95-8289e982401f	778	1347	1000	735	13	569	30	19	5	0	0	3	2	3
af3b7f38-5c47-4ab7-8c91-7a5b9dbd8aa4	471	481	1000	421	18	10	32	7	5	0	3	4	1	5
af3fee75-12bd-4890-8132-7fce33976b65	528	555	1000	477	15	27	36	6	4	1	1	2	1	6
af42c64e-f7fa-4b4c-b610-4397defe60b0	423	441	1000	387	13	18	23	7	5	2	0	3	1	2
af4d4299-5936-4b9e-a777-6aeca2a0cfb9	333	361	1000	312	6	28	15	1	3	0	0	0	0	3
af4e0e9b-dff1-4a89-83aa-5e14b4f3c01b	258	363	1000	236	7	105	15	2	2	0	0	4	0	1
af5805f0-95e7-43c6-aec2-073045cac3b9	477	518	1000	422	24	41	31	14	6	0	5	5	2	6
af5c21bb-1b12-4e1e-a9e7-8485c9bc62b1	340	377	1000	322	5	37	13	5	4	0	0	0	0	1
af632c4a-a34f-46c0-979c-e9f254bc49b5	837	856	1000	795	8	19	34	15	2	0	0	3	2	1
af742d61-2809-440a-a287-69dfdbddc61b	434	466	1000	416	3	32	15	4	0	0	0	0	0	3
af7cbdf9-aa12-41ea-9df6-853f30061d88	526	635	1000	493	7	109	26	2	2	0	0	4	0	1
af81cc47-6a9d-4aa1-8e29-b180f8fc2907	305	326	1000	287	3	21	15	9	0	0	0	1	1	1
af848eed-ec22-4773-a235-c73967e249d6	329	350	1000	313	8	21	8	2	3	0	2	0	0	3
af90dfbc-bc98-406f-86a2-54f1545bf8c1	448	956	1000	418	7	508	23	12	1	0	1	2	2	1
af93851a-437b-4cc1-8445-cecd0d1e114a	693	842	1000	637	24	149	32	6	12	0	3	5	1	3
afa6efa6-3922-4fbb-b2cd-f376f3a0ad2b	566	590	1000	531	12	24	23	3	3	0	2	2	3	2
afb01066-a295-405b-ae4c-19f17c1aaef5	581	622	1000	522	20	41	39	10	10	0	1	3	0	6
afb037ce-97ea-4854-b721-c03bead2fefb	476	494	1000	452	7	18	17	3	3	0	0	1	1	2
afb858ea-c026-4c9e-a348-071ab0764eb6	410	429	1000	377	10	19	23	12	4	0	0	2	0	4
afb89022-74db-4ab6-8cb8-6a5e9009a2b9	436	468	1000	406	15	32	15	11	6	1	0	2	0	6
afbdb55c-3cc4-47fb-b25a-6d0464051a29	276	293	1000	254	3	17	19	7	2	0	0	0	0	1
afbed7c1-6157-414f-aad3-2f786cbeaad0	309	926	1000	292	7	617	10	5	4	0	0	3	0	0
afc1df12-2316-48be-9b25-368475f3733d	693	725	1000	663	12	32	18	7	5	0	0	3	1	3
afc21b90-4dd6-4f4a-aefa-3f2d28f69521	426	439	1000	413	5	13	8	4	1	0	1	1	0	2
afcfd65a-6a0c-4a65-850f-2e27f5a68412	443	472	1000	426	3	29	14	7	2	0	1	0	0	0
afd35b8b-489b-40e0-bb9c-2b3aaf31ef2e	547	565	1000	511	14	18	22	10	6	0	2	2	1	3
aff2aa4f-af64-49ff-ac2c-b251bf99d2b3	147	549	1000	144	0	402	3	0	0	0	0	0	0	0
aff6fd5c-7801-4506-8078-7a07401a35fb	361	462	1000	339	9	101	13	3	4	0	0	3	0	2
aff7dcc3-25d1-4da4-93cc-234ef2558316	528	609	1000	490	9	81	29	8	4	0	0	3	0	2
aff8648b-07d7-499d-8553-d41be02bee60	674	711	1000	638	12	37	24	10	4	1	2	3	1	1
affc5100-245f-4a5b-9fb7-5b49ffe1d031	170	239	720	166	1	69	3	1	0	0	0	0	0	1
b00841f3-4f46-4106-bd6a-ac38bb631dce	409	434	1000	368	12	25	29	9	7	0	0	1	0	4
b00c2c70-f5ed-4f29-a611-6a4e34509f8e	521	538	1000	497	6	17	18	3	2	0	0	2	0	2
b00d70bd-7c24-4c9d-831d-0fc389952cf2	1025	1125	1000	962	15	100	48	5	5	0	1	2	1	6
b00fabdf-ed42-4b7f-9c59-a6ebe99a1066	292	311	1000	279	7	19	6	1	4	0	0	3	0	0
b013a439-b45b-4fe9-89ff-2521bfc2f206	552	665	1000	519	15	113	18	6	5	0	0	3	0	7
b0169752-cf8c-4f63-8cea-ec8dae4dab6a	515	525	1000	480	8	10	27	9	6	0	1	0	0	1
b0188a5f-8a17-4619-a779-86296989ab57	770	799	1000	685	28	29	57	11	8	0	4	4	2	10
b01a2778-5b05-4d1a-9daf-fe1f5d120d08	377	409	1000	350	8	32	19	3	5	0	1	1	0	1
b02a4246-233e-468e-a1c0-04ac4b40afeb	276	422	1000	264	5	146	7	2	1	0	1	2	0	1
b0313311-5830-402e-83a1-90dfdeb1f4c6	269	703	1000	250	12	434	7	1	7	1	0	2	0	2
b03b53bd-5fee-48d4-86dd-1bcbd1bd8650	353	372	1000	338	5	19	10	4	1	0	0	2	0	2
b0493102-ef6d-4d7d-b595-0922f37b2b37	716	743	1000	673	10	27	33	10	3	0	0	2	0	5
b04c023a-4319-410f-8a0e-aa633af6cb32	491	590	1000	474	3	99	14	4	1	0	0	0	0	2
b052d8b5-6fba-473c-a239-5a958f54a1f7	309	319	1000	287	11	10	11	1	3	0	1	3	1	3
b05475ab-ea25-4540-847b-881b7599e2f8	364	394	1000	316	16	30	32	9	5	2	2	4	1	2
b07d7c37-6f16-4ba8-80a3-580e4c36ce08	703	822	1000	663	9	119	31	10	3	0	0	3	0	3
b07eaf3f-34fe-4222-af6e-eb2682928a2b	532	573	1000	504	11	41	17	8	3	0	1	5	0	2
b0849291-6738-41f0-b43b-dfbd2e502c7a	529	559	1000	498	13	30	18	3	7	0	0	4	0	2
b08cf248-1e32-439a-ac83-07c0d5072299	512	559	1000	483	12	47	17	4	6	0	1	3	0	2
b0953be9-62fd-4f8c-a0cd-234f6a6b9579	357	379	1000	324	13	22	20	7	6	2	0	2	0	3
b09567fd-3fac-438a-bb91-08c559dd082f	561	662	1000	536	9	101	16	7	1	0	2	2	0	4
b09867ca-baa6-4173-b9e7-27c6a87bb137	540	590	1000	494	10	50	36	12	1	0	0	5	0	4
b0b9cda0-cea2-42d2-8b34-0cb17b0081a0	250	283	288	242	3	33	5	1	1	0	1	0	0	1
b0c81784-aa43-49f0-a12a-c730bc79c89b	980	1108	1000	932	9	128	39	17	6	0	0	0	1	2
b0c99a1a-df86-498f-98c2-4277c47813d7	482	500	1000	454	12	18	16	6	7	0	0	3	0	2
b0cfa6f5-5ad7-4e26-94da-5851abfaf0eb	636	669	1000	600	17	33	19	6	8	2	1	3	1	2
b0d315fd-3503-48ee-8a0c-5359b137eef0	501	512	1000	485	4	11	12	2	1	0	0	1	1	1
b0de0ccf-28b6-4fbf-afed-152bb1f8aff6	573	589	1000	537	12	16	24	11	3	0	1	5	0	3
b0e93889-45f8-4f4a-b289-0343df696901	328	347	1000	300	5	19	23	7	1	0	1	2	0	1
b10385e1-e0be-49cc-9283-2b9fa5a4cb08	290	307	1000	268	7	17	15	7	2	0	1	3	0	1
b103ac8b-9530-40a6-a13e-0c63610af7dc	527	626	1000	493	14	99	20	5	5	1	1	3	0	4
b10c9607-7f8b-4749-b445-d8c1914c4740	689	794	1000	634	19	105	36	7	3	0	3	4	0	9
b1140fb2-bd28-41d9-934e-cf6789a060ad	628	661	1000	554	27	33	47	12	12	1	2	3	2	7
b11576b2-7360-4ac1-9b17-b726b3ed95ab	572	607	1000	538	13	35	21	1	4	0	2	3	0	4
b11689d4-f110-4caf-af74-32d39e61288b	102	1383	1000	102	0	1281	0	0	0	0	0	0	0	0
b12de08a-386b-4974-bd52-f7ccc2609cd1	466	487	1000	430	9	21	27	10	4	0	0	3	0	2
b13fb943-9c7c-4374-af69-a6929f68dbb2	426	440	1000	400	5	14	21	6	2	1	1	0	0	1
b1478194-c0c6-4d59-8138-e2fc859bb719	332	372	1000	309	6	40	17	9	3	0	1	0	0	2
b147fcf6-955d-4284-82db-61296ac3b80f	221	240	960	203	8	19	10	2	2	0	1	2	0	3
b14c43db-a5c7-45e3-8a90-36cf8da4809b	286	312	1000	247	15	26	24	9	8	0	2	1	0	4
b14e12bf-e764-4d0c-afa0-ac86de4d1b4b	1138	1196	1000	1084	25	58	29	6	7	0	4	7	1	6
b153c0c9-5e2a-480a-a1a6-15c0b4d6d61c	564	590	1000	534	7	26	23	8	3	0	0	0	1	3
b1549bf0-0f47-43dd-9e63-7cf87f552cde	553	574	1000	520	4	21	29	7	3	0	0	1	0	0
b154ad74-f2c9-44a4-bce5-c171b07baa71	809	844	1000	737	15	35	57	14	4	2	1	2	3	3
b155d241-8aa4-43f1-bf2b-67a564bf55b4	208	676	1000	202	3	468	3	0	0	0	0	3	0	0
b16496a0-85c2-4b26-bbf8-78d9844bb5e0	752	771	1000	715	10	19	27	7	2	0	1	3	2	2
b16ba332-6464-4dc4-b302-c3cb07a7f5bd	354	378	1000	337	6	24	11	3	2	0	0	3	0	1
b16c2d46-dfb3-4053-8fcf-99847b615640	315	333	1000	284	12	18	19	1	5	0	1	4	0	2
b181e2d7-52dc-4917-8b2c-37736c92930b	85	997	2	84	0	912	1	0	0	0	0	0	0	0
b18b1713-6781-4693-9ce3-ae4bbf68b8ad	325	360	432	305	11	35	9	5	2	0	1	4	1	3
b19212b3-8e41-4bb4-a697-1782ced3abb9	311	710	1000	290	3	399	18	11	0	0	0	2	0	1
b19b52d8-41bf-4fa7-95cb-61b4b3401902	461	588	1000	426	13	127	22	13	7	0	0	2	0	4
b1a71f52-0c89-45a2-8c29-a738d9da74fa	468	545	1000	433	7	77	28	11	4	2	0	0	0	1
b1b2a09c-8d0d-4ffc-935c-1cd39ab50532	887	986	1000	844	10	99	33	7	4	0	0	2	0	4
b1b9e579-2bda-4f12-93ca-e82a8876732b	490	521	1000	436	20	31	34	10	6	0	0	5	2	7
b1bb778c-e103-4524-9586-c1a5f4a1e6dc	561	592	1000	543	7	31	11	2	1	0	1	2	0	3
b1c6ba35-a8f6-4e01-82c7-70175e60f67c	502	536	1000	473	14	34	15	6	3	1	0	2	0	8
b1c989a0-01be-4b2b-9bc2-b9e3f8cf4101	410	454	1000	382	11	44	17	6	4	1	0	3	1	2
b1d92103-51c7-48ec-9e33-70c1da8d8886	446	479	1000	404	7	33	35	21	2	0	1	2	0	2
b1dc7345-decd-4971-be0f-253083846fd0	282	299	1000	264	6	17	12	4	1	0	1	1	0	3
b1de2df4-35e0-40d3-839d-28b19f441dfb	636	667	1000	585	21	31	30	7	6	2	1	2	3	7
b1e4bc4e-484a-4790-8991-cdd948b88a54	814	859	1000	749	23	45	42	12	8	0	3	5	0	7
b1edc084-092c-4d70-8654-014ba106743d	895	934	1000	839	16	39	40	14	7	0	2	3	1	3
b1fcd232-b8e1-4ac8-b42e-2dc933dd1da0	552	568	1000	525	5	16	22	12	3	0	0	0	1	1
b1fe2cdb-8159-4c34-b010-335053686a43	501	528	1000	481	12	27	8	4	7	0	2	2	0	1
b1fe6459-6e26-483f-a5ba-9a7aab7a7e1d	364	390	1000	332	16	26	16	3	4	0	2	6	2	2
b205c336-2ec2-4ec4-8811-c4f7278415e1	457	488	1000	425	9	31	23	7	1	0	2	2	0	4
b20962db-1b5b-49ae-9637-3917133bbfa9	577	633	1000	537	14	56	26	12	6	0	1	5	0	2
